16351.81738	0.157493	102.682
16391.49144	0.157787	102.882
16422.00995	0.158275	103.082
16458.63216	0.158471	103.282
16492.20252	0.158764	103.482
16525.77288	0.159058	103.682
16553.23954	0.159449	103.882
16589.86175	0.159449	104.082
16632.58766	0.159937	104.282
16663.10617	0.15984	104.482
16693.62468	0.160524	104.682
16727.19504	0.160622	104.882
16757.71355	0.161306	105.082
16785.18021	0.161306	105.282
16824.85427	0.161893	105.482
16858.42464	0.162088	105.682
16895.04685	0.162479	105.882
16922.5135	0.162577	106.082
16953.03201	0.162675	106.282
16992.70608	0.163164	106.482
17017.12088	0.163457	106.682
17050.69124	0.163457	106.882
17081.20975	0.16375	107.082
17126.98752	0.164337	107.282
17157.50603	0.164728	107.482
17188.02454	0.165021	107.682
17221.5949	0.165217	107.882
17261.26896	0.165314	108.082
17300.94302	0.165412	108.282
17331.46153	0.165999	108.482
17368.08374	0.166487	108.682
17407.75781	0.166487	108.882
17441.32817	0.166878	109.082
17462.69112	0.167465	109.282
17502.36518	0.167758	109.482
17545.0911	0.168149	109.682
17578.66146	0.168247	109.882
17615.28367	0.16854	110.082
17645.80218	0.169029	110.282
17685.47624	0.169518	110.482
17715.99475	0.169714	110.682
17752.61696	0.170691	110.882
17783.13547	0.170691	111.082
17822.80953	0.170789	111.282
17853.32804	0.17118	111.482
17889.95026	0.171473	111.682
17932.67617	0.171864	111.882
17969.29838	0.171962	112.082
17999.81689	0.172158	112.282
18039.49095	0.172255	112.482
18063.90576	0.173135	112.682
18109.68352	0.173526	112.882
18131.04648	0.173428	113.082
18176.82424	0.173917	113.282
18213.44646	0.174015	113.482
18253.12052	0.174895	113.682
18280.58718	0.174895	113.882
18320.26124	0.175384	114.082
18353.8316	0.175775	114.282
18381.29826	0.176361	114.482
18420.97232	0.176655	114.682
18457.59453	0.176655	114.882
18482.00934	0.176752	115.082
18521.6834	0.177437	115.282
18561.35746	0.177632	115.482
18588.82412	0.177926	115.682
18625.44633	0.178317	115.882
18659.01669	0.178708	116.082
18701.74261	0.178805	116.282
18732.26112	0.179001	116.482
18765.83148	0.179294	116.682
18799.40184	0.179783	116.882
18839.0759	0.180076	117.082
18872.64626	0.180565	117.282
18903.16477	0.180761	117.482
18936.73513	0.181249	117.682
18973.35734	0.181836	117.882
19003.87585	0.181934	118.082
19046.60176	0.18252	118.282
19071.01657	0.182325	118.482
19104.58693	0.182814	118.682
19141.20914	0.1834	118.882
19177.83136	0.183693	119.082
19208.34986	0.183889	119.282
19241.92023	0.18428	119.482
19275.49059	0.184378	119.682
19309.06095	0.184964	119.882
19348.73501	0.184964	120.082
19373.14982	0.18516	120.282
19406.72018	0.185746	120.482
19437.23869	0.185942	120.682
19476.91275	0.186333	120.882
19510.48311	0.18692	121.082
19544.05347	0.187213	121.282
19571.52013	0.187604	121.482
19602.03864	0.187604	121.682
19650.86825	0.187897	121.882
19675.28306	0.188484	122.082
19705.80157	0.188581	122.282
19742.42378	0.188777	122.482
19714.95712	0.185355	122.682
19760.73489	0.18604	122.882
19800.40895	0.186333	123.082
19843.13486	0.186333	123.282
19873.65337	0.186724	123.482
19910.27558	0.187506	123.682
19830.92746	0.184769	123.882
